;cod_proc;num_tramite;denom
14657;740.0;263.0;Evaluación competencia profesional
14658;760.0;263.0;Evaluación competencia profesional
14659;772.0;263.0;Evaluación competencia profesional
14660;79.0;264.0;Resolución acreditación competencia profesional
14661;701.0;264.0;Resolución acreditación competencia profesional
14662;732.0;264.0;Resolución acreditación competencia profesional
14663;232.0;264.0;Resolución acreditación competencia profesional
14664;761.0;264.0;Resolución acreditación competencia profesional
14665;378.0;265.0;Inscripción Registro Unidades Competencia
14666;385.0;265.0;Inscripción Registro Unidades Competencia
14667;497.0;265.0;Inscripción Registro Unidades Competencia
14668;503.0;265.0;Inscripción Registro Unidades Competencia
14669;697.0;265.0;Inscripción Registro Unidades Competencia
14670;702.0;265.0;Inscripción Registro Unidades Competencia
14671;724.0;265.0;Inscripción Registro Unidades Competencia
14672;727.0;265.0;Inscripción Registro Unidades Competencia
14673;749.0;265.0;Inscripción Registro Unidades Competencia
14674;750.0;265.0;Inscripción Registro Unidades Competencia
14675;762.0;265.0;Inscripción Registro Unidades Competencia
14676;773.0;265.0;Inscripción Registro Unidades Competencia
14677;774.0;265.0;Inscripción Registro Unidades Competencia
14678;897.0;265.0;Inscripción en Registro
14679;236.0;266.0;Comunicación de Acta de Irregularidades
14680;300.0;266.0;Seguimiento de proyectos
14681;189.0;266.0;Comunicación inicio otros proyectos / Seguimiento
14682;378.0;271.0;Resolución no selección y en reserva
14683;695.0;271.0;Resolución no selección y en reserva
14684;718.0;271.0;Resolución no selección y en reserva
14685;790.0;271.0;Resolución no selección y en reserva
14686;226.0;271.0;Resolución no selección y en reserva
14687;287.0;271.0;Resolución no selección y en reserva
14688;662.0;271.0;Resolución no selección y en reserva
14689;681.0;271.0;Resolución no selección y en reserva
14690;687.0;271.0;Resolución no selección y en reserva
14691;739.0;271.0;Resolución no selección y en reserva
14692;39.0;273.0;Impresión de Certificado de Profesionalidad
14693;161.0;278.0;Resolución de Pérdida de Derecho al Cobro
14694;162.0;278.0;Resolución de Pérdida de Derecho al Cobro
14695;601.0;278.0;Resolución de Pérdida de Derecho al Cobro
14696;883.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14697;637.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14698;1088.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14699;37.0;278.0;Resolución de pérdida de derecho al cobro
14700;149.0;278.0;Resolución de pérdida de derecho al cobro
14701;150.0;278.0;Resolución de pérdida de derecho al cobro
14702;425.0;278.0;Resolución de pérdida de derecho al cobro
14703;526.0;278.0;Resolución de pérdida de derecho al cobro
14704;597.0;278.0;Resolución de pérdida de derecho al cobro
14705;1200.0;278.0;Resolución de pérdida de derecho al cobro
14706;484.0;278.0;Resolución de pérdida de derecho al cobro (Total o Parcial)
14707;295.0;278.0;Resolucion de Pérdida de Derecho al Cobro (NO INICIO)
14708;850.0;278.0;Resolución de Incumplimiento
14709;1151.0;278.0;Resolución de Pérdida Total - Incuplimiento Total
14710;275.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
14711;370.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
14712;450.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
14713;872.0;278.0;Resolución de pérdida de Derecho al Cobro Parcial
14714;646.0;278.0;Resolución fin de procedimiento del Acuerdo de inicio pérdida derecho al cobro
14715;1026.0;278.0;Resolución fin de procedimiento del Acuerdo de inicio pérdida derecho al cobro
14716;144.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 5
14717;172.0;278.0;RES de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 4
14718;144.0;278.0;RES de pérdida de la prórroga por NO ATENDER el emplazamiento
14719;779.0;242.0;Valoración Comisión Admisión
14720;386.0;242.0;Valoración Comisión Admisión
14721;505.0;242.0;Valoración Comisión Admisión
14722;663.0;242.0;Valoración Comisión Admisión
14723;669.0;242.0;Valoración Comisión Admisión
14724;687.0;242.0;Valoración Comisión Admisión
14725;696.0;242.0;Valoración Comisión Admisión
14726;697.0;242.0;Valoración Comisión Admisión
14727;725.0;242.0;Valoración Comisión Admisión
14728;740.0;242.0;Valoración Comisión Admisión
14729;766.0;242.0;Valoración Comisión Admisión
14730;777.0;242.0;Valoración Comisión Admisión
14731;786.0;242.0;Valoración Comisión Admisión
14732;1025.0;242.0;Valoración Solicitud
14733;1088.0;242.0;Valoración Solicitud
14734;1182.0;242.0;Valoración Solicitud
14735;627.0;242.0;Valoración de los proyectos
14736;977.0;242.0;Valoración de proyectos
14737;75.0;242.0;Valoración solicitud
14738;202.0;242.0;Valoración solicitud
14739;280.0;242.0;Valoración solicitud
14740;462.0;242.0;Valoración solicitud
14741;1130.0;242.0;Informe de SSCC
14742;514.0;242.0;Valoración Jurado
14743;58.0;242.0;Valoración Solicitud tras Alegaciones
14744;1026.0;242.0;Informe de SSCC Definitivo
14745;472.0;255.0;Propuesta Organo Instructor
14746;799.0;256.0;Resolución admisión provisional
14747;226.0;257.0;Resolución exclusión provisional
14748;232.0;257.0;Resolución exclusión provisional
14749;503.0;257.0;Resolución exclusión provisional
14750;507.0;257.0;Resolución exclusión provisional
14751;730.0;257.0;Resolución exclusión provisional
14752;736.0;257.0;Resolución exclusión provisional
14753;747.0;257.0;Resolución exclusión provisional
14754;756.0;257.0;Resolución exclusión provisional
14755;764.0;257.0;Resolución exclusión provisional
14756;699.0;257.0;Resolución exclusión provisional
14757;748.0;257.0;Resolución exclusión provisional
14758;753.0;257.0;Resolución exclusión provisional
14759;775.0;257.0;Resolución exclusión provisional
14760;378.0;258.0;Resolución exclusión definitiva
14761;698.0;258.0;Resolución exclusión definitiva
14762;770.0;258.0;Resolución exclusión definitiva
14763;286.0;258.0;Resolución exclusión definitiva
14764;738.0;258.0;Resolución exclusión definitiva
14765;9.0;259.0;Resolución admisión definitiva y selección provisional
14766;669.0;259.0;Resolución admisión definitiva y selección provisional
14767;711.0;259.0;Resolución admisión definitiva y selección provisional
14768;781.0;259.0;Resolución admisión definitiva y selección provisional
14769;784.0;259.0;Resolución admisión definitiva y selección provisional
14770;799.0;259.0;Resolución admisión definitiva y selección provisional
14771;229.0;259.0;Resolución admisión definitiva y selección provisional
14772;740.0;259.0;Resolución admisión definitiva y selección provisional
14773;744.0;259.0;Resolución admisión definitiva y selección provisional
14774;383.0;260.0;Resolución selección definitiva
14775;708.0;260.0;Resolución selección definitiva
14776;502.0;261.0;Asesoramiento
14777;382.0;262.0;Selección Comisión Evaluación
14778;507.0;262.0;Selección Comisión Evaluación
14779;677.0;262.0;Selección Comisión Evaluación
14780;682.0;262.0;Selección Comisión Evaluación
14781;687.0;262.0;Selección Comisión Evaluación
14782;693.0;262.0;Selección Comisión Evaluación
14783;701.0;262.0;Selección Comisión Evaluación
14784;706.0;262.0;Selección Comisión Evaluación
14785;710.0;262.0;Selección Comisión Evaluación
14786;742.0;262.0;Selección Comisión Evaluación
14787;745.0;262.0;Selección Comisión Evaluación
14788;759.0;262.0;Selección Comisión Evaluación
14789;768.0;262.0;Selección Comisión Evaluación
14790;779.0;262.0;Selección Comisión Evaluación
14791;783.0;262.0;Selección Comisión Evaluación
14792;790.0;262.0;Selección Comisión Evaluación
14793;798.0;262.0;Selección Comisión Evaluación
14794;287.0;264.0;Resolución acreditación competencia profesional
14795;288.0;264.0;Resolución acreditación competencia profesional
14796;731.0;264.0;Resolución acreditación competencia profesional
14797;666.0;264.0;Resolución acreditación competencia profesional
14798;673.0;264.0;Resolución acreditación competencia profesional
14799;760.0;264.0;Resolución acreditación competencia profesional
14800;777.0;264.0;Resolución acreditación competencia profesional
14801;230.0;265.0;Inscripción Registro Unidades Competencia
14802;376.0;265.0;Inscripción Registro Unidades Competencia
14803;496.0;265.0;Inscripción Registro Unidades Competencia
14804;499.0;265.0;Inscripción Registro Unidades Competencia
14805;500.0;265.0;Inscripción Registro Unidades Competencia
14806;501.0;265.0;Inscripción Registro Unidades Competencia
14807;505.0;265.0;Inscripción Registro Unidades Competencia
14808;666.0;265.0;Inscripción Registro Unidades Competencia
14809;670.0;265.0;Inscripción Registro Unidades Competencia
14810;673.0;265.0;Inscripción Registro Unidades Competencia
14811;680.0;265.0;Inscripción Registro Unidades Competencia
14812;707.0;265.0;Inscripción Registro Unidades Competencia
14813;710.0;265.0;Inscripción Registro Unidades Competencia
14814;714.0;265.0;Inscripción Registro Unidades Competencia
14815;728.0;265.0;Inscripción Registro Unidades Competencia
14816;740.0;265.0;Inscripción Registro Unidades Competencia
14817;745.0;265.0;Inscripción Registro Unidades Competencia
14818;747.0;265.0;Inscripción Registro Unidades Competencia
14819;753.0;265.0;Inscripción Registro Unidades Competencia
14820;761.0;265.0;Inscripción Registro Unidades Competencia
14821;781.0;265.0;Inscripción Registro Unidades Competencia
14822;783.0;265.0;Inscripción Registro Unidades Competencia
14823;790.0;265.0;Inscripción Registro Unidades Competencia
14824;264.0;265.0;Modificación en Registro
14825;421.0;270.0;Modificación Resolución Desfavorable
14826;682.0;271.0;Resolución no selección y en reserva
14827;765.0;271.0;Resolución no selección y en reserva
14828;383.0;271.0;Resolución no selección y en reserva
14829;238.0;278.0;Pérdida de derecho al cobro total
14830;430.0;278.0;Pérdida de derecho al cobro total
14831;326.0;278.0;Pérdida de derecho al cobro total
14832;515.0;278.0;Resolucion de Pérdida de Derecho al Cobro (NO INICIO)
14833;1024.0;278.0;Resolución de Abono Parcial
14834;1059.0;278.0;Resolución de Pérdida de Derecho al Cobro
14835;410.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14836;1186.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14837;917.0;278.0;Resolución de pérdida de Derecho al Cobro Total
14838;819.0;278.0;Resolución de pérdida de derecho al cobro
14839;1049.0;278.0;Resolución de pérdida de derecho al cobro
14840;1050.0;278.0;Resolución de pérdida de derecho al cobro
14841;61.0;278.0;Resolución de pérdida de derecho al cobro
14842;63.0;278.0;Resolución de pérdida de derecho al cobro
14843;244.0;278.0;Resolución de pérdida de derecho al cobro
14844;268.0;278.0;Resolución de pérdida de derecho al cobro
14845;350.0;278.0;Resolución de pérdida de derecho al cobro
14846;356.0;278.0;Resolución de pérdida de derecho al cobro
14847;907.0;278.0;Resolución de pérdida de derecho al cobro
14848;202.0;278.0;Resolución de pérdida de derecho al cobro (Total o Parcial)
14849;74.0;278.0;Resolución de pérdida de derecho al cobro total
14850;428.0;278.0;Resolución de pérdida de Derecho al Cobro Parcial
14851;1014.0;278.0;Resolución de pérdida de Derecho al Cobro Parcial
14852;172.0;278.0;RES de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 2
14853;144.0;278.0;RES de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 3
14854;904.0;279.0;Liquidación
14855;161.0;281.0;Resolución de Revisión
14856;261.0;281.0;Resolución de Revisión
14857;1188.0;282.0;Presentación de renuncia parcial
14858;362.0;282.0;Propuesta Resolución de Revisión
14859;459.0;282.0;Propuesta Resolución de Revisión
14860;443.0;283.0;Inicio de Pérdida de Derecho al Cobro
14861;397.0;283.0;Inicio de Pérdida de Derecho al Cobro
14862;459.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro
14863;1188.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Total
14864;1186.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Total
14865;888.0;283.0;Propuesta Resolución de Abono Parcial
14866;1030.0;283.0;Propuesta Resolución de Abono Parcial
14867;873.0;283.0;Propuesta de Resolución de Pérdida de Derecho al Cobro de la ayuda
14868;144.0;283.0;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 5
14869;144.0;283.0;IPR de pérdida del trimestre por NO ATENDER . Trimestre 1 (prórroga)
14870;57.0;242.0;Valoración Solicitud tras Alegaciones
14871;59.0;242.0;Valoración Solicitud tras Alegaciones
14872;2.0;253.0;Comunicación de inicio del Programa
14873;721.0;256.0;Resolución admisión provisional
14874;786.0;256.0;Resolución admisión provisional
14875;387.0;257.0;Resolución exclusión provisional
14876;673.0;257.0;Resolución exclusión provisional
14877;766.0;257.0;Resolución exclusión provisional
14878;749.0;257.0;Resolución exclusión provisional
14879;927.0;258.0;Resolución Exclusión Definitiva
14880;767.0;258.0;Resolución exclusión definitiva
14881;783.0;258.0;Resolución exclusión definitiva
14882;705.0;259.0;Resolución admisión definitiva y selección provisional
14883;714.0;259.0;Resolución admisión definitiva y selección provisional
14884;771.0;259.0;Resolución admisión definitiva y selección provisional
14885;755.0;259.0;Resolución admisión definitiva y selección provisional
14886;501.0;260.0;Resolución selección definitiva
14887;227.0;262.0;Selección Comisión Evaluación
14888;229.0;262.0;Selección Comisión Evaluación
14889;232.0;262.0;Selección Comisión Evaluación
14890;379.0;262.0;Selección Comisión Evaluación
14891;384.0;262.0;Selección Comisión Evaluación
14892;385.0;262.0;Selección Comisión Evaluación
14893;387.0;262.0;Selección Comisión Evaluación
14894;691.0;262.0;Selección Comisión Evaluación
14895;696.0;262.0;Selección Comisión Evaluación
14896;707.0;262.0;Selección Comisión Evaluación
14897;727.0;262.0;Selección Comisión Evaluación
14898;749.0;262.0;Selección Comisión Evaluación
14899;758.0;262.0;Selección Comisión Evaluación
14900;770.0;262.0;Selección Comisión Evaluación
14901;777.0;262.0;Selección Comisión Evaluación
14902;778.0;262.0;Selección Comisión Evaluación
14903;799.0;262.0;Selección Comisión Evaluación
14904;787.0;263.0;Evaluación competencia profesional
14905;723.0;263.0;Evaluación competencia profesional
14906;377.0;264.0;Resolución acreditación competencia profesional
14907;227.0;264.0;Resolución acreditación competencia profesional
14908;681.0;264.0;Resolución acreditación competencia profesional
14909;725.0;264.0;Resolución acreditación competencia profesional
14910;79.0;265.0;Inscripción Registro Unidades Competencia
14911;380.0;265.0;Inscripción Registro Unidades Competencia
14912;664.0;265.0;Inscripción Registro Unidades Competencia
14913;675.0;265.0;Inscripción Registro Unidades Competencia
14914;679.0;265.0;Inscripción Registro Unidades Competencia
14915;682.0;265.0;Inscripción Registro Unidades Competencia
14916;685.0;265.0;Inscripción Registro Unidades Competencia
14917;692.0;265.0;Inscripción Registro Unidades Competencia
14918;713.0;265.0;Inscripción Registro Unidades Competencia
14919;717.0;265.0;Inscripción Registro Unidades Competencia
14920;720.0;265.0;Inscripción Registro Unidades Competencia
14921;721.0;265.0;Inscripción Registro Unidades Competencia
14922;731.0;265.0;Inscripción Registro Unidades Competencia
14923;732.0;265.0;Inscripción Registro Unidades Competencia
14924;742.0;265.0;Inscripción Registro Unidades Competencia
14925;799.0;265.0;Inscripción Registro Unidades Competencia
14926;801.0;265.0;Inscripción Registro Unidades Competencia
14927;880.0;265.0;Inscripción Registro Unidades Competencia
14928;1139.0;265.0;Inscripción en el registro
14929;41.0;265.0;Inscripción en Teleformación
14930;211.0;266.0;Seguimiento de proyectos
14931;977.0;266.0;Seguimiento de proyectos Definitivo
14932;503.0;271.0;Resolución no selección y en reserva
14933;785.0;271.0;Resolución no selección y en reserva
14934;39.0;275.0;Notificación Recogida Certificado de Profesionalidad
14935;492.0;278.0;Pérdida de derecho al cobro total
14936;542.0;278.0;Pérdida de derecho al cobro total
14937;360.0;278.0;Resolucion de Pérdida de Derecho al Cobro (NO INICIO)
14938;942.0;278.0;Resolución de Abono Parcial
14939;947.0;278.0;Resolución de Abono Parcial
14940;873.0;278.0;Resolución de Fin de Pérdida de Derecho al Cobro de la ayuda
14941;395.0;278.0;Resolución de Pérdida de Derecho al Cobro
14942;397.0;278.0;Resolución de Pérdida de Derecho al Cobro
14943;419.0;278.0;Resolución de Pérdida de Derecho al Cobro
14944;458.0;278.0;Resolución de Pérdida de Derecho al Cobro
14945;647.0;278.0;Resolución de Pérdida de Derecho al Cobro
14946;638.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
14947;1039.0;278.0;Resolución de Pérdida de Derecho al Cobro/Compensación
14948;1015.0;278.0;Resolución de pérdida de Derecho al Cobro Total
14949;77.0;278.0;Resolución de pérdida de derecho al cobro
14950;140.0;278.0;Resolución de pérdida de derecho al cobro
14951;188.0;278.0;Resolución de pérdida de derecho al cobro
14952;328.0;278.0;Resolución de pérdida de derecho al cobro
14953;978.0;278.0;Resolución de pérdida de derecho al cobro
14954;309.0;278.0;Resolución de pérdida de derecho al cobro (Total o Parcial)
14955;130.0;278.0;Resolución de pérdida de derecho al cobro total
14956;272.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
14957;1015.0;278.0;Resolución de pérdida de Derecho al Cobro Parcial
14958;1056.0;281.0;Resolución de Renuncia Parcial
14959;1058.0;281.0;Resolución de Renuncia Parcial
14960;1188.0;281.0;Resolución de Renuncia Parcial
14961;1186.0;282.0;Presentación de renuncia parcial
14962;201.0;283.0;Acuerdo de inicio pérdida de derecho al cobro (Total o Parcial)
14963;291.0;283.0;Inicio de Pérdida de Derecho al Cobro
14964;457.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro
14965;845.0;283.0;Propuesta Resolución de Pérdida de Derecho al Cobro Total
14966;1188.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Parcial
14967;144.0;283.0;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 1
14968;172.0;283.0;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 1
14969;144.0;283.0;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 5 (prórroga)
14970;279.0;286.0;Presentación Solicitud Desistimiento
14971;1108.0;286.0;Presentación Solicitud Desistimiento
14972;48.0;286.0;Presentación Solicitud Desistimiento
14973;637.0;286.0;Presentación Solicitud Desistimiento
14974;872.0;286.0;Presentación Solicitud Desistimiento
14975;890.0;286.0;Presentación Solicitud Desistimiento
14976;1025.0;286.0;Presentación Solicitud Desistimiento
14977;357.0;286.0;Presentación Solicitud Desistimiento
14978;597.0;286.0;Presentación Solicitud Desistimiento
14979;795.0;286.0;Presentación Solicitud Desistimiento
14980;818.0;286.0;Presentación Solicitud Desistimiento
14981;1058.0;286.0;Presentación Solicitud Desistimiento
14982;1060.0;286.0;Presentación Solicitud Desistimiento
14983;906.0;286.0;Presentación Solicitud Desistimiento
14984;84.0;286.0;Presentación Solicitud Desistimiento
14985;187.0;286.0;Presentación Solicitud Desistimiento
14986;327.0;286.0;Presentación Solicitud Desistimiento
14987;473.0;286.0;Presentación Solicitud Desistimiento
14988;844.0;286.0;Presentación Solicitud Desistimiento
14989;125.0;286.0;Presentación Solicitud Desistimiento
14990;362.0;286.0;Presentación Solicitud Desistimiento
14991;458.0;286.0;Presentación Solicitud Desistimiento
14992;809.0;286.0;Presentación de Solicitud Desistimiento
14993;103.0;286.0;Presentación de Solicitud de Desestimiento
14994;108.0;286.0;Presentación de Solicitud de Desestimiento
14995;904.0;286.0;Presentación de Solicitud de Desistimiento
14996;130.0;286.0;Presentación de solicitud de desistimiento
14997;307.0;286.0;Presentación de solicitud de desistimiento
14998;802.0;286.0;Presentación de solicitud de desistimiento
14999;344.0;286.0;Presentación de solicitud de desistimiento
15000;814.0;286.0;Presentación de solicitud de desistimiento
15001;301.0;286.0;Presentación solicitud de desistimiento
15002;402.0;286.0;Presentación solicitud de desistimiento
15003;406.0;286.0;Presentación solicitud de desistimiento
15004;832.0;242.0;Valoración de la Solicitud
15005;474.0;242.0;Valoración de proyectos
15006;472.0;242.0;Valoración de proyectos
15007;74.0;242.0;Valoración solicitud
15008;484.0;242.0;Valoración solicitud
15009;849.0;242.0;Valoración solicitud
15010;901.0;242.0;Valoración solicitud
15011;316.0;242.0;Valoración Jurado
15012;853.0;251.0;Mesa técnica
15013;80.0;257.0;Resolución exclusión provisional
15014;284.0;257.0;Resolución exclusión provisional
15015;497.0;257.0;Resolución exclusión provisional
15016;776.0;257.0;Resolución exclusión provisional
15017;375.0;258.0;Resolución exclusión definitiva
15018;790.0;258.0;Resolución exclusión definitiva
15019;79.0;262.0;Selección Comisión Evaluación
15020;375.0;262.0;Selección Comisión Evaluación
15021;376.0;262.0;Selección Comisión Evaluación
15022;501.0;262.0;Selección Comisión Evaluación
15023;504.0;262.0;Selección Comisión Evaluación
15024;663.0;262.0;Selección Comisión Evaluación
15025;690.0;262.0;Selección Comisión Evaluación
15026;698.0;262.0;Selección Comisión Evaluación
15027;704.0;262.0;Selección Comisión Evaluación
15028;730.0;262.0;Selección Comisión Evaluación
15029;747.0;262.0;Selección Comisión Evaluación
15030;765.0;262.0;Selección Comisión Evaluación
15031;771.0;262.0;Selección Comisión Evaluación
15032;776.0;262.0;Selección Comisión Evaluación
15033;788.0;262.0;Selección Comisión Evaluación
15034;801.0;262.0;Selección Comisión Evaluación
15035;382.0;265.0;Inscripción Registro Unidades Competencia
15036;507.0;265.0;Inscripción Registro Unidades Competencia
15037;662.0;265.0;Inscripción Registro Unidades Competencia
15038;678.0;265.0;Inscripción Registro Unidades Competencia
15039;687.0;265.0;Inscripción Registro Unidades Competencia
15040;738.0;265.0;Inscripción Registro Unidades Competencia
15041;710.0;271.0;Resolución no selección y en reserva
15042;347.0;278.0;Resolución Pérdida de Derecho al Cobro
15043;451.0;278.0;Resolución de Fin de Pérdida de Derecho al Cobro de la ayuda
15044;221.0;278.0;Resolución de Pérdida de Derecho al Cobro
15045;459.0;278.0;Resolución de Pérdida de Derecho al Cobro
15046;832.0;278.0;Resolución de Pérdida de Derecho al Cobro
15047;207.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
15048;450.0;278.0;Resolución de Pérdida de Derecho al Cobro Total
15049;1014.0;278.0;Resolución de pérdida de Derecho al Cobro Total
15050;428.0;278.0;Resolución de pérdida de Derecho al Cobro Total
15051;1052.0;278.0;Resolución de pérdida de derecho al cobro
15052;36.0;278.0;Resolución de pérdida de derecho al cobro
15053;38.0;278.0;Resolución de pérdida de derecho al cobro
15054;246.0;278.0;Resolución de pérdida de derecho al cobro
15055;327.0;278.0;Resolución de pérdida de derecho al cobro
15056;394.0;278.0;Resolución de pérdida de derecho al cobro
15057;528.0;278.0;Resolución de pérdida de derecho al cobro
15058;127.0;278.0;Resolución de pérdida de derecho al cobro total
15059;128.0;278.0;Resolución de pérdida de derecho al cobro total
15060;901.0;278.0;Resolución de Incumplimiento
15061;1088.0;278.0;Resolución de Pérdida de Derecho al Cobro Parcial
15062;172.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR el emplazamiento. Trim. 2
15063;144.0;278.0;RES de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 2 (prórroga)
15064;323.0;283.0;Inicio de Pérdida de Derecho al Cobro
15065;125.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro
15066;215.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro
15067;1056.0;283.0;Propuesta Resolución Pérdida de Derecho al Cobro Total
15068;947.0;283.0;Propuesta Resolución de Abono Parcial
15069;144.0;283.0;IPR de pérdida del trimestre por NO ATENDER el emplazamiento. Trimestre 2
15070;144.0;283.0;IPR de pérdida del trimestre por ATENDER Y NO CUMPLIR . Trim. 1 (prórroga)
15071;393.0;286.0;Presentacion solicitud de desistimiento
15072;971.0;286.0;Presentacion solicitud de desistimiento
15073;49.0;286.0;Presentación Solicitud Desistimiento
15074;207.0;286.0;Presentación Solicitud Desistimiento
15075;409.0;286.0;Presentación Solicitud Desistimiento
15076;983.0;286.0;Presentación Solicitud Desistimiento
15077;1113.0;286.0;Presentación Solicitud Desistimiento
15078;1182.0;286.0;Presentación Solicitud Desistimiento
15079;256.0;286.0;Presentación Solicitud Desistimiento
15080;353.0;286.0;Presentación Solicitud Desistimiento
15081;531.0;286.0;Presentación Solicitud Desistimiento
15082;661.0;286.0;Presentación Solicitud Desistimiento
15083;969.0;286.0;Presentación Solicitud Desistimiento
15084;1004.0;286.0;Presentación Solicitud Desistimiento
15085;1059.0;286.0;Presentación Solicitud Desistimiento
15086;1172.0;286.0;Presentación Solicitud Desistimiento
15087;524.0;286.0;Presentación Solicitud Desistimiento
15088;855.0;286.0;Presentación Solicitud Desistimiento
15089;978.0;286.0;Presentación Solicitud Desistimiento
15090;1203.0;286.0;Presentación Solicitud Desistimiento
15091;396.0;286.0;Presentación Solicitud Desistimiento
15092;601.0;286.0;Presentación Solicitud Desistimiento
15093;1042.0;286.0;Presentación de Solicitud Desistimiento
15094;1078.0;286.0;Presentación de Solicitud Desistimiento
15095;119.0;286.0;Presentación de Solicitud de Desestimiento
15096;75.0;286.0;Presentación de solicitud de desistimiento
15097;347.0;286.0;Presentación de solicitud de desistimiento
15098;151.0;286.0;Presentación de solicitud de desistimiento
15099;152.0;286.0;Presentación de solicitud de desistimiento
15100;832.0;286.0;Presentación solicitud de desistimiento
15101;815.0;286.0;Presentación solicitud de desistimiento
15102;518.0;286.0;Presentación solicitud de desistimiento
15103;212.0;62.0;Resolución aprobatoria de subrogación (ya pagado)
15104;164.0;62.0;Resolución aprobatoria de subrogación con pago
15105;1082.0;62.0;Resolución de admisión de subrogación
15106;981.0;62.0;Resolución de admisión de subrogación
15107;52.0;62.0;Prop. de denegación de abono trimest. (defecto de forma) PRÓRROGA Quinto abono
15108;52.0;63.0;Resol. de denegación de abono trimest. (defecto de forma) PRÓRROGA Primer abono
15109;429.0;65.0;Resolución estimación parcial recurso de alzada
15110;52.0;65.0;Requerimiento de subsanación Tercer abono
15111;52.0;65.0;Requerimiento de subsanación Segundo abono PRÓRROGA
15112;344.0;70.0;Justificación 
15113;223.0;70.0;Justificación de Contratación
15114;323.0;70.0;Justificación de Contratación
15115;261.0;70.0;Justificación de gastos
15116;354.0;70.0;Justificación de gastos
15117;600.0;70.0;Justificación de gastos
15118;362.0;70.0;Justificación de gastos
15119;1056.0;70.0;Justificación de gastos
15120;1057.0;70.0;Justificación de gastos
15121;221.0;70.0;Justificación de gastos 1er semestre
15122;255.0;70.0;Justificación de gastos 1er semestre
15123;598.0;70.0;Justificación de la subvención
15124;1027.0;70.0;Presenta declaración expresa anexo IV antes de 15 días
15125;239.0;70.0;Presentación Documentación Justificativa
15126;431.0;70.0;Presentación Documentación Justificativa
15127;462.0;70.0;Presentación Documentación Justificativa
15128;850.0;70.0;Presentación Documentación Justificativa
15129;967.0;70.0;Presentación Documentación Justificativa
15130;51.0;70.0;Presentación Documentación Justificativa
15131;75.0;70.0;Presentación Documentación Justificativa
15132;190.0;70.0;Presentación Documentación Justificativa
15133;269.0;70.0;Presentación Documentación Justificativa
15134;900.0;70.0;Presentación Documentación Justificativa
15135;849.0;70.0;Presentación Documentación Justificativa
15136;1195.0;70.0;Presentación de Justificación
15137;1257.0;70.0;Presentación de Justificación
15138;890.0;70.0;Presentación de Justificación de Gastos
15139;185.0;70.0;Presentación de Justificación de Gastos
15140;638.0;70.0;Presentación de Justificación de Gastos
15141;410.0;70.0;Presentación de Justificación de Gastos
15142;450.0;70.0;Presentación de Justificación de Gastos
15143;476.0;70.0;Presentación de Justificación de Gastos
15144;1025.0;70.0;Presentación de justificación de Gastos
15145;1014.0;70.0;Presentación de justificación de Gastos
15146;428.0;70.0;Presentación de justificación de Gastos
15147;1075.0;70.0;Presentación de justificación de Gastos
15148;1198.0;70.0;Presentación de la justificación de la subvención.
15149;1009.0;70.0;Presentación de la justificación de la subvención.
15150;309.0;70.0;Presentación justificación
15151;881.0;70.0;Presentación justificación
15152;201.0;70.0;Presentación justificación
15153;484.0;70.0;Presentación justificación
15154;998.0;70.0;Presentación justificación
15155;904.0;70.0;Fase de Justificación (primer año)
15156;323.0;70.0;Justificación de Actividades y condiciones
15157;143.0;70.0;Presentación documentación justificativa 2ª fase
15158;68.0;70.0;Presentación documentación justificativa 2ª fase
15159;52.0;71.0;Certificado de Pago Primer Abono
15160;75.0;71.0;Justificación completa-Liquidación total
